293168,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Disagree,Disagree,Agree,Male,Heterosexual
293485,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Disagree,Disagree,Disagree,Female,Heterosexual
295251,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Agree nor Disagree,Agree,Agree,Male,Heterosexual
295405,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Agree,Agree,Strongly Agree,Female,Heterosexual
295622,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,,,,,
295992,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Neither Agree nor Disagree,Disagree,Male,Heterosexual
296256,Very Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,N/A,Neither Dissatisfied nor Satisfied,Disagree,Disagree,Neither Agree nor Disagree,Female,Heterosexual
296575,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Strongly Agree,Agree,Disagree,Male,Heterosexual
297530,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,N/A,Somewhat Satisfied,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Male,Gay/Lesbian
297644,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Agree,Agree,Female,Heterosexual
299398,Very Satisfied,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Female,Heterosexual
299433,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Strongly Agree,Agree,Strongly Agree,Female,Heterosexual
302143,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Neither Agree nor Disagree,Disagree,Agree,Male,Heterosexual
302488,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Strongly Agree,Strongly Agree,Strongly Agree,Female,Heterosexual
303007,Very Satisfied,Somewhat Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Disagree,Neither Agree nor Disagree,Disagree,Female,Heterosexual
303133,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Agree,Disagree,Agree,Female,Heterosexual
304640,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,N/A,Somewhat Satisfied,Disagree,Strongly Agree,Strongly Agree,Male,Prefer Not to Answer
304801,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Disagree,Disagree,Strongly Agree,Female,Heterosexual
304987,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,N/A,Somewhat Satisfied,N/A,N/A,Somewhat Dissatisfied,,Neither Agree nor Disagree,Neither Agree nor Disagree,Female,Heterosexual
305035,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Disagree,Disagree,Agree,Female,Heterosexual
305257,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Agree,Neither Agree nor Disagree,Strongly Agree,Male,Prefer Not to Answer
306547,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,N/A,N/A,Somewhat Dissatisfied,,,,,
306904,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Agree,Agree,Neither Agree nor Disagree,Male,Heterosexual
307917,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Agree,Agree,Agree,Female,Heterosexual
308252,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Disagree,Strongly Disagree,Disagree,Non-binary,Other
309872,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,Heterosexual
310093,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Agree,Disagree,Agree,Female,Heterosexual
312787,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,,,,,
313302,Very Satisfied,Very Satisfied,N/A,Somewhat Satisfied,N/A,N/A,Somewhat Dissatisfied,Very Satisfied,Agree,Neither Agree nor Disagree,Strongly Agree,Female,Heterosexual
313606,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,,,,
313632,Very Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Dissatisfied,Disagree,Disagree,Agree,Female,Heterosexual
313857,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,N/A,Very Satisfied,Agree,Agree,Agree,Female,Heterosexual
313990,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Dissatisfied,Very Satisfied,,Somewhat Dissatisfied,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Female,Heterosexual
314218,,,,,,,,,,,,,
314385,,,,,,,,,,,,,
315631,Somewhat Satisfied,Somewhat Satisfied,N/A,Somewhat Satisfied,Somewhat Satisfied,N/A,Somewhat Satisfied,Somewhat Satisfied,Agree,Agree,Strongly Agree,Female,Heterosexual
316821,,,,,,,,,,,,,
317456,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,N/A,Very Dissatisfied,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Male,Heterosexual
317760,Very Satisfied,Very Satisfied,Not Sure,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,N/A,N/A,,,,,
318594,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Agree,Strongly Agree,Male,Heterosexual
321476,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,N/A,Neither Dissatisfied nor Satisfied,,,,,
321614,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Very Satisfied,Very Satisfied,N/A,N/A,Agree,Agree,Agree,Female,Heterosexual
324179,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Agree,Strongly Agree,Agree,Male,Heterosexual
324180,Somewhat Satisfied,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Disagree,Agree,Agree,Male,Bisexual
324331,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Agree,Agree,Agree,Male,Heterosexual
326332,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Strongly Agree,Disagree,Male,Heterosexual
326616,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Disagree,Strongly Agree,Male,Heterosexual
327664,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Female,Heterosexual
330181,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Dissatisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Strongly Disagree,Agree,Neither Agree nor Disagree,Female,Heterosexual
330288,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Neither Agree nor Disagree,Agree,Agree,Male,Heterosexual
331665,,,,,,,,,,,,,
331752,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,N/A,Somewhat Satisfied,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Male,Heterosexual
332161,,,,,,,,,,,,,
332756,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Disagree,Agree,Agree,Female,Prefer Not to Answer
332987,Somewhat Satisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,Agree,Disagree,Agree,Female,Heterosexual
333775,,,,,,,,,,,,,
334007,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,N/A,Somewhat Satisfied,Agree,Agree,Neither Agree nor Disagree,Female,Heterosexual
336207,Very Satisfied,Somewhat Satisfied,N/A,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Strongly Agree,Neither Agree nor Disagree,Agree,Female,Gay/Lesbian
336746,,,,,,,,,,,,,
337058,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Female,Heterosexual
337215,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Dissatisfied,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,Gay/Lesbian
337224,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Agree,Neither Agree nor Disagree,Agree,Female,Bisexual
338700,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Agree,Agree,Agree,Male,Gay/Lesbian
339096,,,,,,,,,,,,,
341587,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,,,,,
343166,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Female,Heterosexual
343793,Very Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,,Neither Dissatisfied nor Satisfied,N/A,Very Satisfied,Disagree,Agree,Neither Agree nor Disagree,Female,Heterosexual
345271,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Very Dissatisfied,Strongly Agree,Disagree,Neither Agree nor Disagree,Male,Heterosexual
346381,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Disagree,Neither Agree nor Disagree,Strongly Disagree,Female,Heterosexual
350970,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Dissatisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Strongly Disagree,Strongly Disagree,Agree,Female,Heterosexual
351321,,,,,,,,,,,,,
351428,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Agree,Disagree,Disagree,Female,Heterosexual
351748,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Somewhat Dissatisfied,Agree,Neither Agree nor Disagree,Agree,Female,Heterosexual
352938,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Neither Agree nor Disagree,Agree,Agree,Female,Heterosexual
353321,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Agree,Agree,Male,Heterosexual
354066,,,,,,,,,,,,,
355281,Very Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Neither Agree nor Disagree,Disagree,Disagree,Female,Heterosexual
355646,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Disagree,Neither Agree nor Disagree,Agree,Female,Heterosexual
355712,Very Satisfied,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,,,,,
356064,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Disagree,Agree,Strongly Disagree,Female,Heterosexual
356312,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Agree,Neither Agree nor Disagree,Strongly Agree,Female,Heterosexual
357141,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Agree,Agree,Agree,Male,Heterosexual
357944,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,,,,,
357988,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Female,Heterosexual
359173,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Very Satisfied,Somewhat Satisfied,N/A,Neither Dissatisfied nor Satisfied,,,,,
359585,Very Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Disagree,Neither Agree nor Disagree,Agree,Male,Heterosexual
360446,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,N/A,Somewhat Dissatisfied,Agree,Strongly Disagree,Agree,Female,Heterosexual
361471,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Agree,Neither Agree nor Disagree,Strongly Agree,Female,Heterosexual
363613,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Agree,Agree,Agree,Female,Heterosexual
363623,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Satisfied,N/A,Neither Dissatisfied nor Satisfied,Disagree,Agree,Strongly Agree,Female,Heterosexual
363629,,,,,,,,,,,,,
364160,Very Satisfied,Very Satisfied,N/A,Very Satisfied,Very Satisfied,Somewhat Satisfied,N/A,N/A,Strongly Agree,Neither Agree nor Disagree,Agree,Female,Heterosexual
365091,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Very Satisfied,Somewhat Dissatisfied,Very Satisfied,Somewhat Dissatisfied,Disagree,Disagree,Strongly Agree,Female,Heterosexual
365491,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,N/A,Very Satisfied,Neither Agree nor Disagree,Strongly Disagree,Strongly Agree,Female,Other
366871,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,N/A,N/A,Very Dissatisfied,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Female,Heterosexual
367341,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Disagree,Agree,Strongly Agree,Female,Heterosexual
372675,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Agree,Neither Agree nor Disagree,Strongly Agree,Female,Heterosexual
374047,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Strongly Disagree,Disagree,Agree,Female,Heterosexual
374375,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Agree nor Disagree,Agree,Agree,Female,Bisexual
376027,,,,,,,,,,,,,
376956,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Very Dissatisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Disagree,Disagree,Neither Agree nor Disagree,Female,Bisexual
378728,Very Satisfied,Very Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,,,,Heterosexual
380548,,,,,,,,,,,,,
383316,,,,,,,,,,,,,
384118,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Agree,Agree,Agree,Male,Gay/Lesbian
385496,Somewhat Satisfied,Somewhat Satisfied,N/A,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Disagree,Strongly Disagree,Strongly Agree,Female,Heterosexual
386213,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Agree,Strongly Disagree,Disagree,Male,Heterosexual
386646,Very Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Agree,Disagree,Agree,Female,Heterosexual
387060,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Agree,Agree,Male,Heterosexual
388617,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Dissatisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Agree,Agree,Disagree,Female,Heterosexual
389135,,,,,,,,,,,,,
389506,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Agree,Agree,Neither Agree nor Disagree,Female,Heterosexual
389574,Somewhat Satisfied,Somewhat Satisfied,N/A,N/A,Very Dissatisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Prefer Not to Answer,Prefer Not to Answer
391938,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Strongly Agree,Agree,Agree,Male,Heterosexual
392455,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree,Agree,Agree,Male,Heterosexual
394480,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,,,,,
394576,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,,,,,
395309,Very Satisfied,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Strongly Disagree,Strongly Disagree,Agree,Female,Heterosexual
395514,,,,,,,,,,,,,
396034,,,,,,,,,,,,,
396458,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,Disagree,Disagree,Agree,Male,Heterosexual
397249,,,,,,,,,,,,,
398555,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,,,,
399793,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Agree,Agree,Neither Agree nor Disagree,Female,Heterosexual
402507,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Neither Dissatisfied nor Satisfied,Very Dissatisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,Disagree,Agree,Neither Agree nor Disagree,Prefer Not to Answer,Prefer Not to Answer
402518,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Agree,Agree,Agree,Female,Heterosexual
402623,Very Satisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Somewhat Satisfied,Very Satisfied,Agree,Agree,Agree,Female,Heterosexual
402931,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Neither Dissatisfied nor Satisfied,,,,,
404024,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neither Agree nor Disagree,Agree,Strongly Agree,Male,Heterosexual
404573,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Very Satisfied,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Female,Heterosexual
404889,Somewhat Dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Agree,Disagree,Disagree,Female,Heterosexual
405631,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,,,,,
407594,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,,,,
407628,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Somewhat Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Agree,Strongly Disagree,Neither Agree nor Disagree,Female,Heterosexual
408197,Very Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Female,Heterosexual
409082,Somewhat Satisfied,Somewhat Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neither Dissatisfied nor Satisfied,Somewhat Dissatisfied,Somewhat Satisfied,,,,,
